symbol,entry_time,exit_time,entry_price,exit_price,shares,pnl,pnl_pct,exit_reason,entry_score,holding_periods
ERBOS,2023-12-11 00:00:00+00:00,2023-12-22 00:00:00+00:00,227.04458618164065,195.8816070556641,35,-1120.309102935791,-0.14069897973095088,STOP_LOSS,0.7674832584614126,9.0
OTKAR,2023-10-18 00:00:00+00:00,2023-12-25 00:00:00+00:00,387.9123229980469,395.5068359375,20,120.55349243164073,0.01550773970885813,TIME_EXIT,0.6270275813012883,48.0
ASELS,2023-10-26 00:00:00+00:00,2023-12-25 00:00:00+00:00,41.459999084472656,44.18000030517578,173,440.92877139282245,0.06135151978255648,SIGNAL,0.6076760879564016,42.0
GARAN,2023-12-19 00:00:00+00:00,2023-12-27 00:00:00+00:00,57.95648956298828,53.318058013916016,139,-675.6763095474244,-0.0837055198586089,STOP_LOSS,0.6619441986191714,6.0
AKBNK,2023-12-22 00:00:00+00:00,2023-12-27 00:00:00+00:00,36.708717346191406,33.634033203125,208,-668.7968859863277,-0.08741661307369553,STOP_LOSS,0.6732483026502001,3.0
SAHOL,2023-11-29 00:00:00+00:00,2023-12-28 00:00:00+00:00,58.20745849609375,57.27389907836914,135,-157.2104879379276,-0.01996647452794618,TIME_EXIT,0.6900601059501645,21.0
ENKAI,2023-12-19 00:00:00+00:00,2024-01-03 00:00:00+00:00,33.545223236083984,30.782442092895508,224,-647.6817701416012,-0.08602313131889544,STOP_LOSS,0.644763050622992,10.0
MAVI,2023-12-25 00:00:00+00:00,2024-01-11 00:00:00+00:00,26.024999618530277,31.524999618530277,215,1157.7535003280645,0.20649958796937418,TAKE_PROFIT,0.23176550496317955,-65.0
AKBNK,2023-12-27 00:00:00+00:00,2024-01-12 00:00:00+00:00,33.634033203125,40.55206680297852,218,1475.786185165407,0.2008724038784119,TAKE_PROFIT,0.5537524471126395,11.0
KONTR,2024-01-03 00:00:00+00:00,2024-01-17 00:00:00+00:00,71.58136749267578,64.80271911621094,94,-662.833155670166,-0.09831248148019493,STOP_LOSS,0.49142684006893306,87.0
