time,portfolio_value,cash,positions
2024-06-28 10:30:00+00:00,100907.91909272865,46642.03074712948,10
2024-07-01 11:30:00+00:00,98483.62970631222,45747.19194631676,10
2024-07-02 12:30:00+00:00,98578.10229148988,46154.91225566987,10
2024-07-04 06:30:00+00:00,99750.84471506719,50924.52973932866,9
2024-07-05 07:30:00+00:00,101211.19134759359,45574.66113709859,10
2024-07-08 08:30:00+00:00,101440.4278681548,45504.412742880144,10
2024-07-09 09:30:00+00:00,101394.61738282231,45382.771954355514,10
2024-07-10 10:30:00+00:00,101816.60987665776,45514.4599228156,10
2024-07-11 11:30:00+00:00,102857.44802115325,51256.20822189216,9
2024-07-12 12:30:00+00:00,103241.3195288246,45988.68582583121,10
2024-07-16 13:30:00+00:00,103691.14570299796,46145.05227820091,10
2024-07-17 14:30:00+00:00,103426.24090603332,46437.1840572689,10
2024-07-19 06:30:00+00:00,103262.19388396721,46326.53623397331,10
2024-07-22 07:30:00+00:00,103098.97205174141,52742.064183832925,9
2024-07-23 08:30:00+00:00,102659.84826140289,46379.000891493604,10
2024-07-24 09:30:00+00:00,102247.04023148995,53814.96975328904,9
2024-07-25 10:30:00+00:00,101766.39879902822,47609.21855720502,10
2024-07-26 11:30:00+00:00,101738.33078086263,46551.9320427168,10
2024-07-29 12:30:00+00:00,100093.27721726496,47952.266629572696,10
2024-07-30 13:30:00+00:00,99231.0572604893,48573.26763341411,10
2024-07-31 14:30:00+00:00,98650.63279221613,47478.68294118006,10
2024-08-02 06:30:00+00:00,98353.38092048913,47830.678155024354,10
2024-08-05 07:30:00+00:00,93461.5175198105,45049.43778167039,10
2024-08-06 08:30:00+00:00,93545.97651405269,44560.337284993475,10
2024-08-07 09:30:00+00:00,93490.34546818287,42400.59617843181,10
2024-08-08 10:30:00+00:00,94048.15958323033,42400.59617843181,10
2024-08-09 11:30:00+00:00,93767.80382116252,42288.48017843181,10
2024-08-12 12:30:00+00:00,92560.70364386016,41946.606242718044,10
2024-08-13 13:30:00+00:00,91315.60876896555,42222.34911015207,10
2024-08-14 14:30:00+00:00,91221.90360408099,41321.323350479914,10
2024-08-16 06:30:00+00:00,92259.84908870776,41692.039584198785,10
2024-08-19 07:30:00+00:00,91771.66712442096,42016.046628624754,10
2024-08-20 08:30:00+00:00,92918.15298769457,40760.612426018546,10
2024-08-21 09:30:00+00:00,92489.83881188661,40743.02896500857,10
2024-08-22 10:30:00+00:00,91605.45505409891,41152.51534348185,10
2024-08-23 11:30:00+00:00,90516.53877771647,40900.089159376934,10
2024-08-26 12:30:00+00:00,89326.91678857691,41219.00641107447,10
2024-08-27 13:30:00+00:00,88803.85934420855,40656.929579460935,10
2024-08-28 14:30:00+00:00,89097.09645944103,45432.84639935954,9
2024-09-02 06:30:00+00:00,89400.35937147791,40540.82978039439,10
2024-09-03 07:30:00+00:00,90465.3696579283,45436.01993029769,9
2024-09-04 08:30:00+00:00,89591.78974230558,39672.800093009784,10
2024-09-05 09:30:00+00:00,90315.96134482938,39938.18103896696,10
2024-09-06 10:30:00+00:00,90014.46622045881,39839.996034702126,10
2024-09-09 11:30:00+00:00,90808.91295970899,39896.62258542997,10
2024-09-10 12:30:00+00:00,90271.25024864943,40287.52006552489,10
2024-09-11 13:30:00+00:00,88736.55457402786,40690.954441085654,10
2024-09-12 14:30:00+00:00,88774.74706777939,40322.81705221542,10
2024-09-16 06:30:00+00:00,89385.1012723349,38642.84487604126,10
2024-09-17 07:30:00+00:00,89117.10829056724,43258.0479458712,9
2024-09-18 08:30:00+00:00,88715.41930211053,38338.40933239922,10
2024-09-19 09:30:00+00:00,88692.46885290417,38859.50114240918,10
2024-09-20 10:30:00+00:00,88934.9994492539,39576.709786415915,10
2024-09-23 11:30:00+00:00,89156.20382413277,39488.48440513024,10
2024-09-24 12:30:00+00:00,89370.90405415901,38995.703879112094,10
2024-09-25 13:30:00+00:00,88846.23253405032,39139.38242113528,10
2024-09-26 14:30:00+00:00,88174.05232240327,38974.57256890901,10
2024-09-30 06:30:00+00:00,88568.39546818193,38458.24026531632,10
2024-10-01 07:30:00+00:00,87746.96259054216,38789.47811636003,10
2024-10-02 08:30:00+00:00,85747.32190096172,37304.90163957865,10
2024-10-03 09:30:00+00:00,85172.17866394122,37483.87280127604,10
2024-10-04 10:30:00+00:00,83723.33864303,37409.27831740744,10
2024-10-07 11:30:00+00:00,85647.94784808905,36907.04724002631,10
2024-10-08 12:30:00+00:00,84149.37829433568,39688.91770468838,10
2024-10-09 13:30:00+00:00,83740.67185735542,39231.771255729975,10
2024-10-10 14:30:00+00:00,83390.89670892888,36808.646686040694,10
2024-10-14 06:30:00+00:00,82561.10943252545,37641.509591407594,10
2024-10-15 07:30:00+00:00,81755.03618183309,35339.41576137716,10
2024-10-16 08:30:00+00:00,82639.09079954369,34291.32111379845,10
2024-10-17 09:30:00+00:00,83588.02520754082,38844.99553968651,9
2024-10-18 10:30:00+00:00,83540.93028968365,35225.490364966696,10
2024-10-21 11:30:00+00:00,82805.15185313064,38791.12222962219,9
2024-10-22 12:30:00+00:00,83310.50184221966,34440.07209082348,10
2024-10-23 13:30:00+00:00,83248.51154497845,34059.60104922039,10
2024-10-24 14:30:00+00:00,83820.2019839719,43734.67200045139,8
2024-10-28 06:30:00+00:00,84092.38734789973,34218.73767825252,10
2024-10-30 12:30:00+00:00,84498.96015602048,38998.62033992702,9
2024-11-01 06:30:00+00:00,84143.85559960682,40501.63597604114,9
2024-11-04 08:30:00+00:00,83083.01906474239,35755.43883307582,10
2024-11-05 10:30:00+00:00,82321.56145733531,34786.33022826845,10
2024-11-06 12:30:00+00:00,83645.71977136307,35255.576566674055,10
2024-11-08 06:30:00+00:00,84439.16194879799,41495.02295338899,9
2024-11-11 08:30:00+00:00,85461.82556281358,36567.86387524873,10
2024-11-12 10:30:00+00:00,85461.15362828714,36593.30604523164,10
2024-11-13 12:30:00+00:00,86390.69928267461,36044.45126440984,10
2024-11-15 06:30:00+00:00,87241.53994335348,36323.605624810996,10
2024-11-18 08:30:00+00:00,86975.46175528891,36170.58087684042,10
2024-11-19 10:30:00+00:00,86424.15977733498,35618.57064931756,10
2024-11-20 12:30:00+00:00,86541.18706540758,35601.04233460122,10
2024-11-22 06:30:00+00:00,88034.12651490288,36785.29334591942,10
2024-11-25 08:30:00+00:00,88657.44730924301,37436.24863623314,10
2024-11-26 10:30:00+00:00,88510.13328395825,37520.561033830454,10
2024-11-27 12:30:00+00:00,88563.412376005,42851.53226001912,9
2024-11-29 06:30:00+00:00,88112.34345311148,37855.852625551044,10
2024-12-02 08:30:00+00:00,88749.09675304586,37051.756643220724,10
2024-12-03 10:30:00+00:00,88967.53835666449,37574.73859250815,10
2024-12-04 12:30:00+00:00,89327.41836774618,37574.73859250815,10
2024-12-06 06:30:00+00:00,90366.7212564028,38610.22131743796,10
2024-12-09 08:30:00+00:00,91418.0258082331,44595.36644019491,9
2024-12-10 10:30:00+00:00,91368.47217344076,39882.97301267416,10
2024-12-11 12:30:00+00:00,91546.20284506018,39684.39243503745,10
2024-12-13 06:30:00+00:00,91122.88114512045,39726.68097746451,10
2024-12-16 08:30:00+00:00,92392.84273220999,39455.57317902548,10
2024-12-17 10:30:00+00:00,91352.08247057136,39871.87261120017,10
2024-12-18 12:30:00+00:00,92523.5321695345,40755.382415963955,10
2024-12-20 06:30:00+00:00,91756.61932611068,41690.118723388514,10
2024-12-23 08:30:00+00:00,90845.78968759903,41423.24888941176,10
2024-12-24 10:30:00+00:00,91080.59584789642,40736.0157478369,10
2024-12-25 12:30:00+00:00,91514.43184704191,40952.061637348,10
2024-12-27 06:30:00+00:00,91956.19056744939,41184.370960668384,10
2024-12-30 08:30:00+00:00,92498.00093121892,41184.370960668384,10
2024-12-31 10:30:00+00:00,90739.23626466925,39604.6962790125,10
2025-01-02 12:30:00+00:00,91152.83888687688,40852.43828835088,10
2025-01-06 06:30:00+00:00,91412.88573986608,40692.10576969701,10
2025-01-07 08:30:00+00:00,90855.76503358156,40456.82489047318,10
2025-01-08 10:30:00+00:00,90206.42632982618,41474.90626881009,10
2025-01-09 12:30:00+00:00,90308.43978113061,41513.72965139275,10
2025-01-13 06:30:00+00:00,89834.81487933523,40974.93546811467,10
2025-01-14 08:30:00+00:00,89111.62853019504,40304.36846225529,10
2025-01-15 10:30:00+00:00,89308.83634506016,39898.5964063242,10
2025-01-16 12:30:00+00:00,89429.8446144684,38746.284841976936,10
2025-01-20 06:30:00+00:00,89697.7387329529,37931.899163861104,10
2025-01-21 08:30:00+00:00,89181.2647545193,38625.6040708874,10
2025-01-22 10:30:00+00:00,89675.56695769771,38348.18701766474,10
2025-01-23 12:30:00+00:00,89280.65053566056,43718.5604382332,9
2025-01-27 06:30:00+00:00,88680.49699497301,42852.447108269516,9
2025-01-28 08:30:00+00:00,88187.7485463112,37562.168409058395,10
2025-01-29 10:30:00+00:00,88178.19822738724,37833.11812255937,10
2025-01-30 12:30:00+00:00,87984.29354975968,47155.89344523697,8
2025-02-03 06:30:00+00:00,86390.69660959131,37339.24746999628,10
2025-02-04 08:30:00+00:00,86569.94261215098,37864.02762649424,10
2025-02-05 10:30:00+00:00,86387.12958068354,37728.63397998316,10
2025-02-06 12:30:00+00:00,86640.10398341066,37072.93385363467,10
2025-02-10 06:30:00+00:00,87152.2619039429,37045.947525204494,10
2025-02-11 08:30:00+00:00,86630.52198917087,37713.17154437716,10
2025-02-12 10:30:00+00:00,86260.92201845249,38346.29170171817,10
2025-02-13 12:30:00+00:00,86464.29550762636,37653.965282635516,10
2025-02-17 06:30:00+00:00,86264.04572449761,36240.985128031556,10
2025-02-18 08:30:00+00:00,86246.29642397196,36187.49687200815,10
2025-02-19 10:30:00+00:00,86541.99929333289,37914.48923135359,10
2025-02-20 12:30:00+00:00,86455.18763894826,37896.58841748029,10
2025-02-24 06:30:00+00:00,85721.24935569268,36780.46929397088,10
2025-02-25 08:30:00+00:00,84385.13187205774,36502.831590533075,10
2025-02-26 10:30:00+00:00,84413.91939633255,36344.529630593104,10
2025-02-27 12:30:00+00:00,85509.53873086623,36130.93870568923,10
2025-03-03 06:30:00+00:00,85629.20860216217,36234.77830526428,10
2025-03-04 08:30:00+00:00,86461.33570968703,36001.775531884,10
2025-03-05 10:30:00+00:00,87304.10582307511,36727.48583367996,10
2025-03-06 12:30:00+00:00,88463.3469768608,37206.63666211013,10
2025-03-10 06:30:00+00:00,90247.97650967483,37206.63666211013,10
2025-03-11 08:30:00+00:00,90302.46415482023,36811.544843296804,10
2025-03-12 10:30:00+00:00,89848.72758816986,36711.06703900603,10
2025-03-13 12:30:00+00:00,89964.86501914672,36530.764931980884,10
2025-03-17 06:30:00+00:00,90434.65382754209,47479.25400912169,8
2025-03-18 08:30:00+00:00,90646.0618327668,42503.982172589574,9
2025-03-19 10:30:00+00:00,86966.89610120661,40083.676392763926,10
2025-03-20 12:30:00+00:00,86029.3639515694,38573.46913898546,10
2025-03-24 06:30:00+00:00,84813.78179102403,40654.231384568026,10
2025-03-25 08:30:00+00:00,85238.24118442612,40019.860853386686,10
2025-03-26 10:30:00+00:00,85247.07357193832,42827.14318634872,9
2025-03-27 12:30:00+00:00,85196.60525926665,36132.90527566986,10
2025-04-02 06:30:00+00:00,86631.491938134,35754.82189514236,10
2025-04-03 07:30:00+00:00,85271.57568007117,40874.985679441736,9
2025-04-04 08:30:00+00:00,84645.28011727553,35078.38050103407,10
2025-04-07 09:30:00+00:00,82822.6723226078,35465.14193258362,10
2025-04-08 10:30:00+00:00,83626.9849934967,36162.335296192934,10
2025-04-09 11:30:00+00:00,83470.15266498833,35236.273150532536,10
2025-04-10 12:30:00+00:00,83802.63294165497,34410.65333216553,10
2025-04-11 13:30:00+00:00,83336.26512695008,34148.49477935487,10
2025-04-14 14:30:00+00:00,83707.56436217767,33653.17420543176,10
2025-04-16 06:30:00+00:00,82790.47196233828,34490.02198303301,10
2025-04-17 07:30:00+00:00,82866.46715546877,34160.32666398317,10
2025-04-18 08:30:00+00:00,82533.63017814333,33845.49055068666,10
2025-04-21 09:30:00+00:00,82303.8279562977,38015.43825826914,9
2025-04-22 10:30:00+00:00,82042.8594781521,33622.09878364832,10
2025-04-24 11:30:00+00:00,81740.70091402704,33754.21089804346,10
2025-04-25 12:30:00+00:00,81454.63855831987,33326.24796717531,10
2025-04-28 13:30:00+00:00,81028.19231084138,32286.66321233064,10
2025-04-29 14:30:00+00:00,80547.37516897757,32712.425406633207,10
2025-05-02 06:30:00+00:00,80037.92168390258,33156.05137645704,10
2025-05-05 07:30:00+00:00,79602.36635994798,33325.94561600572,10
2025-05-06 08:30:00+00:00,80403.28586838418,33373.66606018716,10
2025-05-07 09:30:00+00:00,80077.19345590289,33293.583352295704,10
2025-05-08 10:30:00+00:00,80269.9237113579,33137.66375118334,10
2025-05-09 11:30:00+00:00,80531.39870140345,32990.58860370905,10
2025-05-12 12:30:00+00:00,82062.1213954304,33484.78080304606,10
2025-05-13 13:30:00+00:00,81755.42567080195,33897.175819575146,10
2025-05-14 14:30:00+00:00,81479.23097587092,34681.29090095027,10
2025-05-16 06:30:00+00:00,80892.83613545114,32734.876429144682,10
2025-05-20 07:30:00+00:00,80668.15160627634,32841.671432211704,10
2025-05-21 08:30:00+00:00,79665.11609546932,34326.63624470027,10
2025-05-22 09:30:00+00:00,79191.96547265895,34348.96542783626,10
2025-05-23 10:30:00+00:00,78757.84704021724,34264.757104914504,10
2025-05-26 11:30:00+00:00,77832.13471868786,33735.67463949473,10
2025-05-27 12:30:00+00:00,77675.63123176462,33109.4710840977,10
2025-05-28 13:30:00+00:00,77175.0028955334,32684.762772738286,10
2025-05-29 14:30:00+00:00,77633.18798166544,32655.747736990757,10
2025-06-02 06:30:00+00:00,77041.65538617595,32502.245299067326,10
2025-06-03 07:30:00+00:00,78535.32005079539,33430.29026921542,10
2025-06-04 08:30:00+00:00,79032.79993449291,33621.37001501163,10
2025-06-05 09:30:00+00:00,79434.70747169574,33551.46731361469,10
2025-06-11 06:30:00+00:00,80254.27725395282,33551.46731361469,10
2025-06-12 07:30:00+00:00,79608.0079268864,31449.247900669892,10
2025-06-13 08:30:00+00:00,76941.084981407,31536.79498430616,10
2025-06-16 09:30:00+00:00,77581.62970893079,31361.549783393682,10
2025-06-17 10:30:00+00:00,77822.37623507863,31522.316014360247,10
2025-06-18 11:30:00+00:00,76616.63843187122,31559.0882533434,10
2025-06-19 12:30:00+00:00,75915.63819980984,31267.808896068378,10
2025-06-20 13:30:00+00:00,76188.75359884623,31678.283430732532,10
2025-06-23 14:30:00+00:00,75813.20753330784,30880.237328000825,10
2025-06-25 06:30:00+00:00,76887.98955501443,29711.338874472436,10
2025-06-26 07:30:00+00:00,76952.25292829018,29697.0931482647,10
2025-06-27 08:30:00+00:00,76348.13647646885,30007.46634049397,10
