symbol,entry_time,exit_time,entry_price,exit_price,shares,pnl,pnl_pct,exit_reason
EGEEN,2021-05-03 00:00:00+00:00,2021-05-12 00:00:00+00:00,1357.3365478515625,1248.4881591796875,92,-10014.0517578125,-0.0801926308137535,STOP_LOSS
EGEEN,2021-06-10 00:00:00+00:00,2021-06-28 00:00:00+00:00,1241.6734619140625,1139.17333984375,100,-10250.01220703125,-0.08254998211229116,STOP_LOSS
EGEEN,2021-07-05 00:00:00+00:00,2021-08-18 00:00:00+00:00,1226.6439208984375,1181.8349609375,100,-4480.89599609375,-0.03652972080774495,SIGNAL
EGEEN,2021-09-24 00:00:00+00:00,2021-10-06 00:00:00+00:00,1138.7064208984375,1032.3785400390625,107,-11377.083251953125,-0.09337602643487553,STOP_LOSS
EGEEN,2021-10-21 00:00:00+00:00,2021-12-21 00:00:00+00:00,1138.89306640625,1607.51953125,106,49674.4052734375,0.4114753866423032,SIGNAL
EGEEN,2022-02-11 00:00:00+00:00,2022-02-24 00:00:00+00:00,1734.3848876953125,1523.4095458984375,73,-15401.199951171875,-0.12164274682837183,STOP_LOSS
EGEEN,2022-06-03 00:00:00+00:00,2022-07-08 00:00:00+00:00,1725.7625732421875,2119.40869140625,72,28342.5205078125,0.22809981179770294,SIGNAL
EGEEN,2022-10-07 00:00:00+00:00,2023-01-11 00:00:00+00:00,2519.762939453125,5164.357421875,50,132229.72412109375,1.0495409869770695,SIGNAL
EGEEN,2023-02-24 00:00:00+00:00,2023-03-21 00:00:00+00:00,5125.08056640625,4661.72705078125,27,-12510.544921875,-0.0904090208185561,STOP_LOSS
EGEEN,2023-04-24 00:00:00+00:00,2023-05-02 00:00:00+00:00,4802.599609375,4203.572265625,29,-17371.79296875,-0.12472981145058563,STOP_LOSS
EGEEN,2023-06-05 00:00:00+00:00,2023-12-21 00:00:00+00:00,4835.7861328125,11979.1953125,28,200015.45703125,1.4771970851268568,SIGNAL
EGEEN,2024-02-01 00:00:00+00:00,2024-03-14 00:00:00+00:00,11436.4794921875,14751.9736328125,13,43101.423828125,0.28990513583221866,SIGNAL
EGEEN,2024-04-08 00:00:00+00:00,2024-05-07 00:00:00+00:00,16725.48046875,14875.318359375,9,-16651.458984375,-0.11061936981911254,STOP_LOSS
EGEEN,2024-07-01 00:00:00+00:00,2024-08-07 00:00:00+00:00,11762.3994140625,10942.1142578125,13,-10663.70703125,-0.06973791038496029,SIGNAL
EGEEN,2024-09-05 00:00:00+00:00,2024-10-02 00:00:00+00:00,10785.513671875,9853.37109375,14,-13049.99609375,-0.08642542269968236,STOP_LOSS
EGEEN,2024-10-28 00:00:00+00:00,2024-11-20 00:00:00+00:00,11076.3427734375,10290.857421875,14,-10996.794921875,-0.07091558717794426,SIGNAL
EGEEN,2025-01-30 00:00:00+00:00,2025-02-13 00:00:00+00:00,9624.685546875,9458.142578125,16,-2664.6875,-0.01730373090516959,SIGNAL
EGEEN,2025-03-06 00:00:00+00:00,2025-03-28 00:00:00+00:00,9336.3427734375,9390.0,16,858.515625,0.005747135453847976,SIGNAL
EKGYO,2020-11-09 00:00:00+00:00,2021-02-23 00:00:00+00:00,1.660705327987671,2.1005680561065674,94730,41668.196234703064,0.26486500687746456,SIGNAL
EKGYO,2021-03-05 00:00:00+00:00,2021-03-15 00:00:00+00:00,2.208289384841919,2.0018231868743896,73127,-15098.253658771515,-0.0934959880642225,STOP_LOSS
EKGYO,2021-05-24 00:00:00+00:00,2021-06-25 00:00:00+00:00,1.798732876777649,1.862324357032776,88938,5655.69907093051,0.03535348748895313,SIGNAL
EKGYO,2021-10-15 00:00:00+00:00,2021-12-20 00:00:00+00:00,1.7078877687454224,2.1257753372192383,94000,39281.431436538696,0.24468093051617035,SIGNAL
EKGYO,2022-01-14 00:00:00+00:00,2022-02-22 00:00:00+00:00,2.207535743713379,2.025845766067505,74503,-13536.448404550552,-0.08230443296933733,STOP_LOSS
EKGYO,2022-03-21 00:00:00+00:00,2022-05-24 00:00:00+00:00,2.1257753372192383,2.4107134342193604,76732,21863.870059013367,0.13403960993020753,SIGNAL
EKGYO,2022-05-31 00:00:00+00:00,2022-06-09 00:00:00+00:00,2.702635765075684,2.52371597290039,61163,-10943.271248817502,-0.06620196272370557,SIGNAL
EKGYO,2022-07-01 00:00:00+00:00,2022-09-15 00:00:00+00:00,2.646134853363037,3.74790620803833,62055,68370.4214143753,0.41637007020826056,SIGNAL
EKGYO,2022-10-13 00:00:00+00:00,2023-01-11 00:00:00+00:00,3.92682671546936,7.608814716339111,43558,160380.03334188464,0.937649727797998,SIGNAL
EKGYO,2023-02-24 00:00:00+00:00,2023-03-13 00:00:00+00:00,8.15499210357666,7.476978778839111,22940,-15553.62566947937,-0.08314089285753963,STOP_LOSS
EKGYO,2023-04-10 00:00:00+00:00,2023-04-25 00:00:00+00:00,6.864883899688721,6.250830173492432,27025,-16594.801950454712,-0.08944852311692154,STOP_LOSS
EKGYO,2023-05-16 00:00:00+00:00,2023-06-19 00:00:00+00:00,6.2995123863220215,6.601344108581543,29187,8809.562477588654,0.04791350564130668,SIGNAL
EKGYO,2023-07-05 00:00:00+00:00,2023-09-15 00:00:00+00:00,7.62367582321167,8.129974365234375,24233,12269.132568836212,0.06641134195150153,SIGNAL
EKGYO,2023-10-06 00:00:00+00:00,2023-10-12 00:00:00+00:00,8.412332534790039,7.721040725708008,22107,-15282.388023376465,-0.08217599651738981,STOP_LOSS
EKGYO,2023-10-13 00:00:00+00:00,2023-10-20 00:00:00+00:00,7.438682556152344,6.737655162811279,24795,-17381.974217891693,-0.09424079977189814,STOP_LOSS
EKGYO,2023-11-14 00:00:00+00:00,2023-12-13 00:00:00+00:00,7.292634963989258,6.77660083770752,25054,-12928.718999862642,-0.07076099775045552,SIGNAL
EKGYO,2024-01-09 00:00:00+00:00,2024-03-22 00:00:00+00:00,7.915771007537842,9.765705108642578,22918,42396.78972911835,0.2337023265760373,SIGNAL
EKGYO,2024-04-08 00:00:00+00:00,2024-04-18 00:00:00+00:00,10.291475296020508,8.908893585205078,18039,-24940.391481399536,-0.1343424213776274,STOP_LOSS
EKGYO,2024-04-19 00:00:00+00:00,2024-04-29 00:00:00+00:00,8.723899841308594,9.551502227783203,20995,17375.512104034424,0.09486610363817155,SIGNAL
EKGYO,2024-05-07 00:00:00+00:00,2024-05-13 00:00:00+00:00,10.22332000732422,9.288617134094238,18086,-16905.036165237456,-0.09142850586309922,STOP_LOSS
EKGYO,2024-05-14 00:00:00+00:00,2024-05-15 00:00:00+00:00,8.47075080871582,8.490224838256836,21628,421.18431091308594,0.0022989732528760245,SIGNAL
EKGYO,2024-06-24 00:00:00+00:00,2024-08-02 00:00:00+00:00,9.152305603027344,10.778300285339355,20022,32555.6655292511,0.17765957047742978,SIGNAL
EKGYO,2024-11-08 00:00:00+00:00,2024-12-23 00:00:00+00:00,10.07727336883545,12.521133422851562,18507,45228.51801967621,0.24251203322258696,SIGNAL
EKGYO,2025-01-07 00:00:00+00:00,2025-02-11 00:00:00+00:00,13.241634368896484,13.47531032562256,14426,3371.009351730376,0.017647063060052613,SIGNAL
EKGYO,2025-03-04 00:00:00+00:00,2025-03-20 00:00:00+00:00,14.974730491638184,13.144268989562988,12779,-23391.46753501892,-0.12223669087716243,STOP_LOSS
ENKAI,2020-12-10 00:00:00+00:00,2021-01-27 00:00:00+00:00,6.223845958709717,6.654860019683838,30371,13090.328045845032,0.06925204509134025,SIGNAL
ENKAI,2021-03-04 00:00:00+00:00,2021-03-22 00:00:00+00:00,6.758303642272949,6.379011631011963,28163,-10682.000913143158,-0.056122369064409636,SIGNAL
ENKAI,2021-03-29 00:00:00+00:00,2021-04-13 00:00:00+00:00,7.370343685150146,6.447972774505615,25679,-23685.56261444089,-0.12514625505224863,STOP_LOSS
ENKAI,2022-01-28 00:00:00+00:00,2022-02-23 00:00:00+00:00,12.973528861999512,11.69772720336914,14406,-18379.198694229126,-0.09833883072224818,STOP_LOSS
ENKAI,2022-03-09 00:00:00+00:00,2022-08-24 00:00:00+00:00,11.982196807861328,17.50225830078125,15444,85251.82969665527,0.4606886017176999,SIGNAL
ENKAI,2022-09-12 00:00:00+00:00,2022-09-23 00:00:00+00:00,18.037946701049805,16.5324764251709,10732,-16156.707000732422,-0.08346128862833863,STOP_LOSS
ENKAI,2022-12-20 00:00:00+00:00,2023-01-11 00:00:00+00:00,24.53086853027344,27.560283660888672,7825,23705.17339706418,0.12349400213354217,SIGNAL
ENKAI,2023-02-21 00:00:00+00:00,2023-03-20 00:00:00+00:00,26.19335174560547,26.87681770324707,7419,5070.633939743042,0.026093108063433255,SIGNAL
ENKAI,2023-04-04 00:00:00+00:00,2023-04-18 00:00:00+00:00,29.1119327545166,26.729042053222656,6693,-15948.687463760376,-0.08185271384718519,STOP_LOSS
ENKAI,2023-05-30 00:00:00+00:00,2023-06-20 00:00:00+00:00,24.383092880249023,24.40156364440918,7925,146.38080596923828,0.0007575234303076489,SIGNAL
ENKAI,2023-07-03 00:00:00+00:00,2023-10-09 00:00:00+00:00,27.67111587524414,30.8852481842041,6984,22447.500045776367,0.11615477754677296,SIGNAL
ENKAI,2023-11-10 00:00:00+00:00,2023-12-06 00:00:00+00:00,30.737472534179688,29.961647033691406,6360,-4934.250183105469,-0.025240380438748596,SIGNAL
ENKAI,2023-12-15 00:00:00+00:00,2023-12-29 00:00:00+00:00,33.0649528503418,31.4024658203125,5898,-9805.348503112793,-0.05027943144374124,SIGNAL
ENKAI,2024-01-26 00:00:00+00:00,2024-02-28 00:00:00+00:00,34.13813781738281,34.8692741394043,5683,4155.047718048096,0.021416994855800155,SIGNAL
ENKAI,2024-07-04 00:00:00+00:00,2024-08-09 00:00:00+00:00,40.45499801635742,42.89624786376953,4806,11732.646766662598,0.06034482677332041,SIGNAL
ENKAI,2024-08-28 00:00:00+00:00,2024-09-26 00:00:00+00:00,47.5462532043457,43.61312484741211,4114,-16180.890060424805,-0.08272215141810813,STOP_LOSS
ENKAI,2024-11-06 00:00:00+00:00,2024-11-20 00:00:00+00:00,50.32656478881836,47.43000030517578,3855,-11166.256084442139,-0.05755537847252673,SIGNAL
ENKAI,2024-12-03 00:00:00+00:00,2024-12-20 00:00:00+00:00,51.77968978881836,49.26093673706055,3725,-9382.355117797852,-0.04864364892934774,SIGNAL
ENKAI,2025-02-12 00:00:00+00:00,2025-05-23 00:00:00+00:00,49.84218978881836,62.20000076293945,3851,47589.93006134033,0.24793876485927302,SIGNAL
ERBOS,2020-09-25 00:00:00+00:00,2020-10-26 00:00:00+00:00,23.32267570495605,23.876161575317383,8434,4668.0998306274705,0.02373166258293924,SIGNAL
ERBOS,2020-11-10 00:00:00+00:00,2021-02-26 00:00:00+00:00,26.75809669494629,55.63469314575195,7369,212791.63924598694,1.0791722886725157,SIGNAL
ERBOS,2021-04-02 00:00:00+00:00,2021-04-16 00:00:00+00:00,65.84552001953125,65.89324188232422,3317,158.29341888427734,0.0007247548926458988,SIGNAL
ERBOS,2021-05-10 00:00:00+00:00,2021-08-31 00:00:00+00:00,83.02262115478516,127.347900390625,2631,116619.80966949463,0.5338939992414956,SIGNAL
ERBOS,2022-01-07 00:00:00+00:00,2022-02-22 00:00:00+00:00,119.34042358398438,110.3681869506836,1928,-17298.472229003906,-0.07518187353329342,SIGNAL
ERBOS,2022-04-11 00:00:00+00:00,2022-04-26 00:00:00+00:00,116.92852783203124,104.49769592285156,1953,-24277.4147186279,-0.10631136934381541,STOP_LOSS
ERBOS,2022-05-09 00:00:00+00:00,2022-06-16 00:00:00+00:00,110.75972747802734,103.61710357666016,2040,-14570.952758789062,-0.06448755395126943,SIGNAL
ERBOS,2022-07-13 00:00:00+00:00,2022-09-20 00:00:00+00:00,108.21578216552734,115.06487274169922,2074,14205.013854980469,0.06329105089029875,SIGNAL
ERBOS,2022-09-22 00:00:00+00:00,2023-01-05 00:00:00+00:00,124.26224517822266,169.27061462402344,1818,81825.21565246582,0.36220470168752944,SIGNAL
ERBOS,2023-02-20 00:00:00+00:00,2023-03-15 00:00:00+00:00,142.46127319335938,130.03504943847656,1643,-20416.28562927246,-0.08722527516665521,STOP_LOSS
ERBOS,2023-06-01 00:00:00+00:00,2023-08-18 00:00:00+00:00,118.22147369384766,142.65721130371094,1963,47967.35292816162,0.20669457795073093,SIGNAL
ERBOS,2023-08-29 00:00:00+00:00,2023-09-13 00:00:00+00:00,156.4084930419922,154.42990112304688,1514,-2995.588165283203,-0.012650156525797514,SIGNAL
ERBOS,2024-01-19 00:00:00+00:00,2024-04-03 00:00:00+00:00,202.0152740478516,246.33595275878903,1171,51899.514770507725,0.219392711367157,SIGNAL
ERBOS,2024-04-17 00:00:00+00:00,2024-04-26 00:00:00+00:00,262.1647644042969,231.5953826904297,922,-28184.969940185547,-0.11660370066636673,STOP_LOSS
ERBOS,2024-05-22 00:00:00+00:00,2024-05-29 00:00:00+00:00,240.2022857666016,211.80935668945312,994,-28222.571502685576,-0.11820424183946837,STOP_LOSS
ERBOS,2024-09-03 00:00:00+00:00,2024-10-04 00:00:00+00:00,189.3000030517578,188.1000061035156,1247,-1496.396194458037,-0.006339127992058782,SIGNAL
ERBOS,2024-10-28 00:00:00+00:00,2024-11-20 00:00:00+00:00,188.5,180.0,1251,-10633.5,-0.04509283819628647,SIGNAL
ERBOS,2024-12-05 00:00:00+00:00,2025-01-13 00:00:00+00:00,186.3999938964844,187.1000061035156,1260,882.0153808593168,0.003755430418200279,SIGNAL
ERBOS,2025-03-13 00:00:00+00:00,2025-03-21 00:00:00+00:00,174.3000030517578,155.0,1348,-26016.40411376953,-0.11072864437085948,STOP_LOSS
ERBOS,2025-06-10 00:00:00+00:00,2025-06-16 00:00:00+00:00,156.1999969482422,143.10000610351562,1487,-19479.6863861084,-0.08386678041400554,STOP_LOSS
ERBOS,2025-06-17 00:00:00+00:00,2025-06-26 00:00:00+00:00,142.1999969482422,140.3000030517578,1620,-3077.9901123046875,-0.013361420093250304,END_TEST
EREGL,2020-11-02 00:00:00+00:00,2021-01-29 00:00:00+00:00,4.276577472686768,6.23667573928833,53816,105484.64831542969,0.4583333937290109,SIGNAL
EREGL,2021-02-11 00:00:00+00:00,2021-03-22 00:00:00+00:00,6.649556636810303,6.39313554763794,36197,-9281.674164772005,-0.0385621332635741,SIGNAL
EREGL,2021-03-31 00:00:00+00:00,2021-06-18 00:00:00+00:00,7.5376715660095215,8.787364959716797,31809,39751.49716043472,0.16579302809406818,SIGNAL
EREGL,2021-07-29 00:00:00+00:00,2021-08-19 00:00:00+00:00,9.878993034362791,9.162765502929688,24673,-17671.481883048953,-0.07250005430126319,SIGNAL
EREGL,2021-10-11 00:00:00+00:00,2021-12-31 00:00:00+00:00,8.673755645751953,13.909622192382812,27897,146064.96905136108,0.6036446910047749,SIGNAL
EREGL,2022-04-19 00:00:00+00:00,2022-04-26 00:00:00+00:00,17.72291374206543,16.339855194091797,14477,-20022.538599014282,-0.07803787616992888,SIGNAL
EREGL,2022-05-30 00:00:00+00:00,2022-06-13 00:00:00+00:00,17.15981101989746,15.381591796875,14835,-26379.882173538208,-0.10362697007330368,STOP_LOSS
EREGL,2022-07-25 00:00:00+00:00,2022-09-28 00:00:00+00:00,14.047928810119627,14.186233520507812,17934,2480.3566761017137,0.00984520296604546,SIGNAL
EREGL,2022-11-04 00:00:00+00:00,2023-01-11 00:00:00+00:00,16.448522567749023,18.197105407714844,15332,26809.272102355957,0.1063063769261748,SIGNAL
EREGL,2023-02-15 00:00:00+00:00,2023-03-10 00:00:00+00:00,20.40999984741211,20.13338661193848,12487,-3454.0694713591947,-0.013552828884940017,SIGNAL
EREGL,2023-05-29 00:00:00+00:00,2023-06-21 00:00:00+00:00,16.56707191467285,16.84368324279785,15363,4249.579833984375,0.01669645242983556,SIGNAL
EREGL,2023-07-03 00:00:00+00:00,2023-09-14 00:00:00+00:00,19.11585235595703,21.7436637878418,13337,35047.12106704718,0.13746765684062584,SIGNAL
EREGL,2023-09-19 00:00:00+00:00,2023-09-20 00:00:00+00:00,20.903949737548828,20.251935958862305,12364,-8061.498359680176,-0.031190936969932543,SIGNAL
EREGL,2023-09-28 00:00:00+00:00,2023-10-16 00:00:00+00:00,22.0400333404541,20.13338661193848,11690,-22288.700256347627,-0.08650834139238825,STOP_LOSS
EREGL,2023-11-21 00:00:00+00:00,2023-12-13 00:00:00+00:00,20.30133056640625,18.651538848876957,12581,-20756.029598236026,-0.08126520141784672,STOP_LOSS
EREGL,2023-12-15 00:00:00+00:00,2024-01-24 00:00:00+00:00,20.69649124145508,20.93358612060547,12241,2902.2784156799025,0.011455800714446084,SIGNAL
EREGL,2024-02-01 00:00:00+00:00,2024-03-06 00:00:00+00:00,21.59547996520996,21.872089385986328,11744,3248.5010375976562,0.01280867205646651,SIGNAL
EREGL,2024-04-26 00:00:00+00:00,2024-06-10 00:00:00+00:00,21.399999618530277,23.21999931335449,11867,21597.936378478917,0.08504671622742797,SIGNAL
EREGL,2024-09-25 00:00:00+00:00,2024-10-10 00:00:00+00:00,25.700000762939453,23.75,9965,-19431.75760269165,-0.07587551381521518,SIGNAL
EREGL,2024-11-18 00:00:00+00:00,2024-12-23 00:00:00+00:00,25.25,24.959999084472656,10066,-2919.149215698242,-0.01148518477336015,SIGNAL
EREGL,2025-02-07 00:00:00+00:00,2025-02-24 00:00:00+00:00,23.420000076293945,22.1200008392334,10840,-14091.991729736328,-0.055508079966934944,SIGNAL
EREGL,2025-04-28 00:00:00+00:00,2025-06-26 00:00:00+00:00,22.920000076293945,25.520000457763672,11015,28639.004201889038,0.113438061641147,END_TEST
FROTO,2020-09-11 00:00:00+00:00,2020-10-08 00:00:00+00:00,8.341049194335938,7.931230068206787,30612,-12545.383089065552,-0.04913280291014728,SIGNAL
FROTO,2020-10-13 00:00:00+00:00,2021-04-02 00:00:00+00:00,8.64479923248291,19.68102264404297,29391,324365.6422891617,1.276631546293331,SIGNAL
FROTO,2021-06-11 00:00:00+00:00,2021-06-25 00:00:00+00:00,17.78138542175293,16.13245964050293,16113,-26569.14111328125,-0.09273325683795032,STOP_LOSS
FROTO,2021-10-13 00:00:00+00:00,2021-12-21 00:00:00+00:00,17.12567138671875,24.26136589050293,16575,118274.13640022278,0.4166665552930107,SIGNAL
FROTO,2021-12-27 00:00:00+00:00,2021-12-28 00:00:00+00:00,23.53815460205078,22.959583282470703,12562,-7268.012916564941,-0.024580147822194594,SIGNAL
FROTO,2022-01-05 00:00:00+00:00,2022-01-24 00:00:00+00:00,25.15814971923828,23.07529830932617,11724,-24419.34992980963,-0.08279032572571784,STOP_LOSS
FROTO,2022-02-21 00:00:00+00:00,2022-02-24 00:00:00+00:00,26.035648345947266,22.978870391845703,11235,-34342.900314331055,-0.11740740670194924,STOP_LOSS
FROTO,2022-02-25 00:00:00+00:00,2022-03-10 00:00:00+00:00,25.071365356445312,22.9017276763916,11530,-25015.922451019287,-0.08653847324258084,STOP_LOSS
FROTO,2022-05-30 00:00:00+00:00,2022-06-13 00:00:00+00:00,29.024927139282227,27.67493057250977,9873,-13328.516103744449,-0.04651162637874032,SIGNAL
FROTO,2022-07-29 00:00:00+00:00,2022-09-19 00:00:00+00:00,29.19849967956543,32.505985260009766,9769,32310.826635360718,0.1132758743340186,SIGNAL
FROTO,2022-09-22 00:00:00+00:00,2022-09-27 00:00:00+00:00,33.56670379638672,32.44813537597656,8594,-9612.977005004883,-0.03332374924852062,SIGNAL
FROTO,2022-10-17 00:00:00+00:00,2023-01-10 00:00:00+00:00,34.61777114868164,46.79012298583984,8305,101091.38200759882,0.35162147744516936,SIGNAL
FROTO,2023-01-20 00:00:00+00:00,2023-02-08 00:00:00+00:00,50.09180450439453,45.02206039428711,5941,-30119.349758148193,-0.10120905326264809,STOP_LOSS
FROTO,2023-02-15 00:00:00+00:00,2023-04-26 00:00:00+00:00,52.70970916748047,55.86000061035156,5589,17606.978874206543,0.059766815120556246,SIGNAL
FROTO,2023-05-11 00:00:00+00:00,2023-05-15 00:00:00+00:00,57.540000915527344,51.93999862670898,5150,-28840.01178741461,-0.0973236392025707,STOP_LOSS
FROTO,2023-05-16 00:00:00+00:00,2023-05-26 00:00:00+00:00,54.75,53.20000076293945,5360,-8307.995910644531,-0.028310488348137843,SIGNAL
FROTO,2023-09-08 00:00:00+00:00,2023-09-14 00:00:00+00:00,90.58999633789062,91.0999984741211,3230,1647.306900024414,0.005629784268101937,SIGNAL
FROTO,2024-01-08 00:00:00+00:00,2024-04-25 00:00:00+00:00,77.3499984741211,109.0999984741211,3785,120173.75,0.4104718891574712,SIGNAL
FROTO,2024-05-07 00:00:00+00:00,2024-05-27 00:00:00+00:00,114.6999969482422,112.1999969482422,2657,-6642.5,-0.02179599011783856,SIGNAL
FROTO,2024-06-20 00:00:00+00:00,2024-07-25 00:00:00+00:00,109.5,99.9000015258789,2777,-26659.195762634277,-0.08767121894174515,STOP_LOSS
FROTO,2024-09-18 00:00:00+00:00,2024-11-27 00:00:00+00:00,91.6500015258789,97.3000030517578,3289,18582.855018615664,0.06164758790847937,SIGNAL
FROTO,2025-03-06 00:00:00+00:00,2025-04-16 00:00:00+00:00,97.4000015258789,91.0999984741211,3114,-19618.209503173828,-0.06468175516490027,SIGNAL
FROTO,2025-05-12 00:00:00+00:00,2025-05-21 00:00:00+00:00,97.9499969482422,89.75,3077,-25231.39060974127,-0.08371615317737242,STOP_LOSS
FROTO,2025-06-24 00:00:00+00:00,2025-06-26 00:00:00+00:00,86.5999984741211,84.55000305175781,3451,-7074.534202575684,-0.02367200298480244,END_TEST
GARAN,2020-09-24 00:00:00+00:00,2020-10-26 00:00:00+00:00,6.473312377929688,6.2257490158081055,46064,-11403.758712768613,-0.03824369158603151,SIGNAL
GARAN,2020-11-09 00:00:00+00:00,2021-01-18 00:00:00+00:00,6.849241256713867,9.269856452941896,43369,104979.66044521338,0.35341362721823477,SIGNAL
GARAN,2021-02-04 00:00:00+00:00,2021-02-18 00:00:00+00:00,9.0956449508667,8.55467414855957,33812,-18291.304767608643,-0.05947580465479595,SIGNAL
GARAN,2021-04-15 00:00:00+00:00,2021-06-21 00:00:00+00:00,6.847198009490967,7.671484470367432,44648,36802.7419052124,0.12038303255344938,SIGNAL
GARAN,2021-08-03 00:00:00+00:00,2021-09-08 00:00:00+00:00,8.299066543579102,8.814245223999023,37280,19205.861206054688,0.062076701965778316,SIGNAL
GARAN,2021-10-05 00:00:00+00:00,2022-02-24 00:00:00+00:00,8.692476272583008,10.312948226928713,35814,58035.58257293707,0.186422361537741,SIGNAL
GARAN,2022-03-04 00:00:00+00:00,2022-05-26 00:00:00+00:00,11.099767684936523,14.02049732208252,28569,83442.32500362396,0.2631343033521065,SIGNAL
GARAN,2022-07-26 00:00:00+00:00,2022-09-15 00:00:00+00:00,14.431740760803224,22.914810180664062,22551,191301.69848728174,0.5878063887414713,SIGNAL
GARAN,2023-02-27 00:00:00+00:00,2023-05-05 00:00:00+00:00,22.57051467895508,24.38763236999512,15267,27741.935789108276,0.08050847386011686,SIGNAL
GARAN,2023-05-11 00:00:00+00:00,2023-05-16 00:00:00+00:00,29.838985443115234,25.764816284179688,11641,-47427.4031791687,-0.13653846129261013,STOP_LOSS
GARAN,2023-05-17 00:00:00+00:00,2023-05-22 00:00:00+00:00,25.152734756469727,23.048704147338867,13621,-28659.000926971436,-0.0836501728142967,STOP_LOSS
GARAN,2023-05-23 00:00:00+00:00,2023-05-26 00:00:00+00:00,23.067832946777344,23.50776481628418,14728,6479.31657409668,0.019071226609012528,SIGNAL
GARAN,2023-06-07 00:00:00+00:00,2023-10-09 00:00:00+00:00,28.67220497131348,47.62760925292969,11872,225038.5596313476,0.6611073093464933,SIGNAL
GARAN,2023-10-10 00:00:00+00:00,2023-10-13 00:00:00+00:00,48.77526473999024,46.479957580566406,7440,-17077.08526611334,-0.047058835490890565,SIGNAL
GARAN,2023-11-03 00:00:00+00:00,2023-12-26 00:00:00+00:00,46.07828140258789,53.74842834472656,7838,60118.61173248291,0.1664590498748049,SIGNAL
GARAN,2024-01-09 00:00:00+00:00,2024-02-28 00:00:00+00:00,59.86924362182617,59.82142639160156,6133,-293.2630729675293,-0.0007986944102159482,SIGNAL
GARAN,2024-03-21 00:00:00+00:00,2024-07-30 00:00:00+00:00,64.9858627319336,118.5999984741211,5650,302919.8669433594,0.8250122948024186,SIGNAL
GARAN,2024-09-02 00:00:00+00:00,2024-10-03 00:00:00+00:00,115.4000015258789,112.0,3444,-11709.605255126953,-0.029462751134508802,SIGNAL
GARAN,2024-11-11 00:00:00+00:00,2025-02-10 00:00:00+00:00,111.8000030517578,127.5999984741211,3544,55995.18377685553,0.1413237476840559,SIGNAL
GARAN,2025-03-03 00:00:00+00:00,2025-03-19 00:00:00+00:00,137.5,125.3000030517578,2922,-35648.39108276373,-0.0887272505326706,STOP_LOSS
GARAN,2025-05-13 00:00:00+00:00,2025-05-30 00:00:00+00:00,109.6999969482422,105.9000015258789,3631,-13797.783378601132,-0.03463988630880438,SIGNAL
GARAN,2025-06-03 00:00:00+00:00,2025-06-26 00:00:00+00:00,114.0,118.8000030517578,3482,16713.610626220645,0.04210528992769996,END_TEST
GESAN,2021-11-19 00:00:00+00:00,2021-11-24 00:00:00+00:00,6.369999885559082,5.849999904632568,62579,-32541.0788064003,-0.08163265153353677,STOP_LOSS
GESAN,2021-11-25 00:00:00+00:00,2021-12-03 00:00:00+00:00,5.75,5.699999809265137,68761,-3438.063115119934,-0.008695685345193615,SIGNAL
GESAN,2022-01-06 00:00:00+00:00,2022-02-24 00:00:00+00:00,4.517499923706055,4.122499942779541,87445,-34540.77333211899,-0.0874377393685631,STOP_LOSS
GESAN,2022-03-29 00:00:00+00:00,2022-12-28 00:00:00+00:00,4.954999923706055,59.900001525878906,79027,4342138.641614914,11.088799686817584,SIGNAL
GESAN,2023-01-17 00:00:00+00:00,2023-02-03 00:00:00+00:00,60.625,58.04999923706055,13621,-35074.08539199829,-0.04247423938869201,SIGNAL
GESAN,2023-02-28 00:00:00+00:00,2023-04-28 00:00:00+00:00,62.650001525878906,67.0,13125,57093.729972839355,0.06943333388945305,SIGNAL
GESAN,2023-05-31 00:00:00+00:00,2023-06-13 00:00:00+00:00,59.900001525878906,55.09999847412109,13822,-66345.6421813966,-0.08013360483278203,STOP_LOSS
GESAN,2023-07-05 00:00:00+00:00,2024-02-28 00:00:00+00:00,61.04999923706055,77.0,13453,214575.36026382446,0.2612612770231939,SIGNAL
GESAN,2024-04-01 00:00:00+00:00,2024-05-24 00:00:00+00:00,70.75,62.650001525878906,11912,-96487.18182373047,-0.11448761094164091,STOP_LOSS
GESAN,2024-09-17 00:00:00+00:00,2024-10-01 00:00:00+00:00,44.720001220703125,39.5,18630,-97248.62274169922,-0.11672632106920706,STOP_LOSS
GESAN,2024-11-08 00:00:00+00:00,2024-12-23 00:00:00+00:00,44.13999938964844,46.0,18655,34698.3113861084,0.04213866416110018,SIGNAL
GESAN,2024-12-26 00:00:00+00:00,2024-12-27 00:00:00+00:00,47.97999954223633,48.79999923706055,17234,14131.874740600586,0.017090448158557838,SIGNAL
GESAN,2025-01-27 00:00:00+00:00,2025-02-21 00:00:00+00:00,49.97999954223633,48.18000030517578,16573,-29831.387355804443,-0.03601439082726344,SIGNAL
GESAN,2025-03-07 00:00:00+00:00,2025-03-21 00:00:00+00:00,53.900001525878906,45.59999847412109,15312,-127089.64672851574,-0.1539889205341257,STOP_LOSS
GESAN,2025-05-12 00:00:00+00:00,2025-05-28 00:00:00+00:00,42.7599983215332,42.220001220703125,19004,-10262.104904174805,-0.012628557577799175,SIGNAL
GUBRF,2021-02-16 00:00:00+00:00,2021-03-22 00:00:00+00:00,77.9000015258789,69.69999694824219,10418,-85427.64768981934,-0.10526321459586392,STOP_LOSS
