symbol,action,shares,entry_price,cost,stop_loss,mode,timestamp,reasons,date,exit_price,pnl,pnl_pct,exit_reason
AKBNK,BUY,74,60.79999923706055,4508.198343429565,57.75999927520752,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-11-27 00:00:00+00:00,,,,
ENKAI,SELL,89,63.70000076293945,,,BALANCED,2024-11-28 00:00:00+00:00,,2024-11-28 00:00:00+00:00,50.03593826293945,-1236.3465596466067,-0.2145064730980306,stop_loss
ENKAI,BUY,73,63.70000076293945,4659.400255805969,60.51500072479248,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-11-28 00:00:00+00:00,,,,
AGHOL,SELL,19,244.0,,,DEFENSIVE,2024-11-29 00:00:00+00:00,,2024-11-29 00:00:00+00:00,325.5,1526.8590000000004,0.33401639344262296,profit_target
EGEEN,SELL,1,7075.0,,,BALANCED,2024-11-29 00:00:00+00:00,,2024-11-29 00:00:00+00:00,10574.228515625,3463.930058593751,0.49459060291519436,profit_target
EREGL,SELL,278,25.520000457763672,,,BALANCED,2024-11-29 00:00:00+00:00,,2024-11-29 00:00:00+00:00,25.780000686645508,43.75726299285907,0.010188096560270197,mode_change
AKBNK,SELL,74,60.79999923706055,,,BALANCED,2024-11-29 00:00:00+00:00,,2024-11-29 00:00:00+00:00,59.52216339111328,-112.36753266906726,-0.021017037203651192,mode_change
ENKAI,SELL,73,63.70000076293945,,,BALANCED,2024-11-29 00:00:00+00:00,,2024-11-29 00:00:00+00:00,50.81093978881836,-957.6200484313963,-0.20234004426605795,stop_loss
AGHOL,BUY,19,244.0,4645.272,236.68,DEFENSIVE,2025-06-26 00:00:00+00:00,"['ml_signal', 'low_volatility', 'rsi_neutral', 'near_support']",2024-11-29 00:00:00+00:00,,,,
ENKAI,BUY,69,63.70000076293945,4404.090652748108,61.789000740051264,DEFENSIVE,2025-06-26 00:00:00+00:00,"['ml_signal', 'low_volatility', 'trend_aligned', 'rsi_neutral']",2024-11-29 00:00:00+00:00,,,,
ENKAI,SELL,69,63.70000076293945,,,DEFENSIVE,2024-12-02 00:00:00+00:00,,2024-12-02 00:00:00+00:00,50.95624923706055,-895.141417785645,-0.20005889125975015,stop_loss
EGEEN,BUY,1,7075.0,7089.15,6721.25,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-02 00:00:00+00:00,,,,
EREGL,BUY,285,25.520000457763672,7287.746530723572,24.24400043487549,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-02 00:00:00+00:00,,,,
ENKAI,BUY,91,63.70000076293945,5808.293469566345,60.51500072479248,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-02 00:00:00+00:00,,,,
AKBNK,BUY,76,60.79999923706055,4630.041541900635,57.75999927520752,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-02 00:00:00+00:00,,,,
ENKAI,SELL,91,63.70000076293945,,,BALANCED,2024-12-03 00:00:00+00:00,,2024-12-03 00:00:00+00:00,51.77968978881836,-1105.7656023254394,-0.18713203816877047,stop_loss
ENKAI,BUY,75,63.70000076293945,4787.0550573349,60.51500072479248,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-03 00:00:00+00:00,,,,
ENKAI,SELL,75,63.70000076293945,,,BALANCED,2024-12-04 00:00:00+00:00,,2024-12-04 00:00:00+00:00,51.63437271118164,-922.2222599029542,-0.18941331094579159,stop_loss
ENKAI,BUY,73,63.70000076293945,4659.400255805969,60.51500072479248,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-04 00:00:00+00:00,,,,
AGHOL,SELL,19,244.0,,,DEFENSIVE,2024-12-05 00:00:00+00:00,,2024-12-05 00:00:00+00:00,336.5,1735.4409999999998,0.3790983606557377,profit_target
EGEEN,SELL,1,7075.0,,,BALANCED,2024-12-05 00:00:00+00:00,,2024-12-05 00:00:00+00:00,10519.54296875,3409.3538828125,0.4868611969964664,profit_target
EREGL,SELL,285,25.520000457763672,,,BALANCED,2024-12-05 00:00:00+00:00,,2024-12-05 00:00:00+00:00,25.920000076293945,84.67909097671509,0.015673965962198323,mode_change
AKBNK,SELL,76,60.79999923706055,,,BALANCED,2024-12-05 00:00:00+00:00,,2024-12-05 00:00:00+00:00,62.0654296875,77.49716903686476,0.020813001090765015,mode_change
ENKAI,SELL,73,63.70000076293945,,,BALANCED,2024-12-05 00:00:00+00:00,,2024-12-05 00:00:00+00:00,51.92499923706055,-876.4563613891601,-0.18485088516246267,stop_loss
AGHOL,BUY,20,244.0,4889.76,236.68,DEFENSIVE,2025-06-26 00:00:00+00:00,"['ml_signal', 'low_volatility', 'rsi_neutral', 'near_support']",2024-12-05 00:00:00+00:00,,,,
ENKAI,BUY,69,63.70000076293945,4404.090652748108,61.789000740051264,DEFENSIVE,2025-06-26 00:00:00+00:00,"['ml_signal', 'low_volatility', 'trend_aligned', 'rsi_neutral']",2024-12-05 00:00:00+00:00,,,,
ENKAI,SELL,69,63.70000076293945,,,DEFENSIVE,2024-12-06 00:00:00+00:00,,2024-12-06 00:00:00+00:00,51.97343826293945,-825.0957470855719,-0.18409046090345565,stop_loss
EGEEN,BUY,1,7075.0,7089.15,6721.25,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-06 00:00:00+00:00,,,,
EREGL,BUY,289,25.520000457763672,7390.030692558288,24.24400043487549,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-06 00:00:00+00:00,,,,
ENKAI,BUY,92,63.70000076293945,5872.12087033081,60.51500072479248,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-06 00:00:00+00:00,,,,
AKBNK,BUY,78,60.79999923706055,4751.8847403717045,57.75999927520752,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-06 00:00:00+00:00,,,,
ENKAI,SELL,92,63.70000076293945,,,BALANCED,2024-12-09 00:00:00+00:00,,2024-12-09 00:00:00+00:00,54.44375228881836,-873.3133101806634,-0.14531002140122992,stop_loss
ENKAI,BUY,76,63.70000076293945,4850.882458099365,60.51500072479248,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-09 00:00:00+00:00,,,,
ENKAI,SELL,76,63.70000076293945,,,BALANCED,2024-12-10 00:00:00+00:00,,2024-12-10 00:00:00+00:00,51.87656021118164,-916.1491192016601,-0.18561130942146972,stop_loss
ENKAI,BUY,75,63.70000076293945,4787.0550573349,60.51500072479248,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-10 00:00:00+00:00,,,,
EGEEN,SELL,1,7075.0,,,BALANCED,2024-12-11 00:00:00+00:00,,2024-12-11 00:00:00+00:00,10422.599609375,3312.604410156251,0.47315895538869257,stop_loss
ENKAI,SELL,75,63.70000076293945,,,BALANCED,2024-12-11 00:00:00+00:00,,2024-12-11 00:00:00+00:00,51.5859375,-925.8476354599002,-0.19017367531944196,stop_loss
EGEEN,BUY,0,7075.0,0.0,6721.25,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-11 00:00:00+00:00,,,,
ENKAI,BUY,101,63.70000076293945,6446.567477210999,60.51500072479248,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-11 00:00:00+00:00,,,,
ENKAI,SELL,101,63.70000076293945,,,BALANCED,2024-12-12 00:00:00+00:00,,2024-12-12 00:00:00+00:00,51.29531478881836,-1276.102337127686,-0.1947360412174142,stop_loss
ENKAI,BUY,99,63.70000076293945,6318.912675682068,60.51500072479248,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-12 00:00:00+00:00,,,,
ENKAI,SELL,99,63.70000076293945,,,BALANCED,2024-12-13 00:00:00+00:00,,2024-12-13 00:00:00+00:00,52.0703125,-1174.2616600570682,-0.18256967227079823,stop_loss
ENKAI,BUY,97,63.70000076293945,6191.257874153137,60.51500072479248,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-13 00:00:00+00:00,,,,
ENKAI,SELL,97,63.70000076293945,,,BALANCED,2024-12-16 00:00:00+00:00,,2024-12-16 00:00:00+00:00,51.63437271118164,-1192.7407894744874,-0.18941331094579159,stop_loss
ENKAI,BUY,95,63.70000076293945,6063.603072624206,60.51500072479248,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-16 00:00:00+00:00,,,,
ENKAI,SELL,95,63.70000076293945,,,BALANCED,2024-12-17 00:00:00+00:00,,2024-12-17 00:00:00+00:00,52.94218826293945,-1044.154203414917,-0.16888245480616818,stop_loss
ENKAI,BUY,93,63.70000076293945,5935.948271095276,60.51500072479248,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-17 00:00:00+00:00,,,,
AGHOL,SELL,20,244.0,,,DEFENSIVE,2024-12-18 00:00:00+00:00,,2024-12-18 00:00:00+00:00,374.5,2585.26,0.5348360655737705,profit_target
EREGL,SELL,289,25.520000457763672,,,BALANCED,2024-12-18 00:00:00+00:00,,2024-12-18 00:00:00+00:00,25.780000686645508,45.488665485382626,0.010188096560270197,mode_change
AKBNK,SELL,78,60.79999923706055,,,BALANCED,2024-12-18 00:00:00+00:00,,2024-12-18 00:00:00+00:00,61.52743148803711,37.65663638305614,0.011964346383299908,mode_change
EGEEN,SELL,0,7075.0,,,BALANCED,2024-12-18 00:00:00+00:00,,2024-12-18 00:00:00+00:00,10139.228515625,0.0,0.433106503975265,profit_target
ENKAI,SELL,93,63.70000076293945,,,BALANCED,2024-12-18 00:00:00+00:00,,2024-12-18 00:00:00+00:00,52.50625228881836,-1062.6329711608887,-0.17572603359580485,stop_loss
AGHOL,BUY,19,244.0,4645.272,236.68,DEFENSIVE,2025-06-26 00:00:00+00:00,"['ml_signal', 'low_volatility', 'rsi_neutral', 'near_support']",2024-12-18 00:00:00+00:00,,,,
ENKAI,BUY,67,63.70000076293945,4276.4358512191775,61.789000740051264,DEFENSIVE,2025-06-26 00:00:00+00:00,"['ml_signal', 'low_volatility', 'trend_aligned', 'rsi_neutral']",2024-12-18 00:00:00+00:00,,,,
ENKAI,SELL,67,63.70000076293945,,,DEFENSIVE,2024-12-19 00:00:00+00:00,,2024-12-19 00:00:00+00:00,50.859375,-875.6728824691777,-0.20157967989240758,stop_loss
EGEEN,BUY,1,7075.0,7089.15,6721.25,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-19 00:00:00+00:00,,,,
EREGL,BUY,278,25.520000457763672,7108.749247512817,24.24400043487549,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-19 00:00:00+00:00,,,,
ENKAI,BUY,89,63.70000076293945,5680.638668037414,60.51500072479248,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-19 00:00:00+00:00,,,,
AKBNK,BUY,74,60.79999923706055,4508.198343429565,57.75999927520752,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-19 00:00:00+00:00,,,,
ENKAI,SELL,89,63.70000076293945,,,BALANCED,2024-12-20 00:00:00+00:00,,2024-12-20 00:00:00+00:00,49.26093673706055,-1305.1837451782221,-0.22667290193000325,stop_loss
ENKAI,BUY,73,63.70000076293945,4659.400255805969,60.51500072479248,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-20 00:00:00+00:00,,,,
ENKAI,SELL,73,63.70000076293945,,,BALANCED,2024-12-23 00:00:00+00:00,,2024-12-23 00:00:00+00:00,49.50312423706055,-1052.89964263916,-0.22287090040568136,stop_loss
ENKAI,BUY,71,63.70000076293945,4531.745454277038,60.51500072479248,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-23 00:00:00+00:00,,,,
ENKAI,SELL,71,63.70000076293945,,,BALANCED,2024-12-24 00:00:00+00:00,,2024-12-24 00:00:00+00:00,49.50312423706055,-1024.053077087402,-0.22287090040568136,stop_loss
ENKAI,BUY,69,63.70000076293945,4404.090652748108,60.51500072479248,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-24 00:00:00+00:00,,,,
AGHOL,SELL,19,244.0,,,DEFENSIVE,2024-12-25 00:00:00+00:00,,2024-12-25 00:00:00+00:00,358.25,2147.8644999999997,0.4682377049180328,profit_target
EGEEN,SELL,1,7075.0,,,BALANCED,2024-12-25 00:00:00+00:00,,2024-12-25 00:00:00+00:00,9940.37109375,2831.3403515624996,0.40499944787985864,profit_target
EREGL,SELL,278,25.520000457763672,,,BALANCED,2024-12-25 00:00:00+00:00,,2024-12-25 00:00:00+00:00,25.059999465942383,-156.0027556838986,-0.018025116911051933,mode_change
AKBNK,SELL,74,60.79999923706055,,,BALANCED,2024-12-25 00:00:00+00:00,,2024-12-25 00:00:00+00:00,63.63051986694336,191.0428097839358,0.04655461620725602,profit_target
ENKAI,SELL,69,63.70000076293945,,,BALANCED,2024-12-25 00:00:00+00:00,,2024-12-25 00:00:00+00:00,49.84218978881836,-971.8577795104984,-0.21754805036334543,stop_loss
AGHOL,BUY,19,244.0,4645.272,236.68,DEFENSIVE,2025-06-26 00:00:00+00:00,"['ml_signal', 'low_volatility', 'rsi_neutral', 'near_support']",2024-12-25 00:00:00+00:00,,,,
ENKAI,BUY,67,63.70000076293945,4276.4358512191775,61.789000740051264,DEFENSIVE,2025-06-26 00:00:00+00:00,"['ml_signal', 'low_volatility', 'trend_aligned', 'rsi_neutral']",2024-12-25 00:00:00+00:00,,,,
ENKAI,SELL,67,63.70000076293945,,,DEFENSIVE,2024-12-26 00:00:00+00:00,,2024-12-26 00:00:00+00:00,49.79375076293945,-946.9269127044681,-0.21830847462235245,stop_loss
EGEEN,BUY,1,7075.0,7089.15,6721.25,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-26 00:00:00+00:00,,,,
EREGL,BUY,277,25.520000457763672,7083.1782070541385,24.24400043487549,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-26 00:00:00+00:00,,,,
ENKAI,BUY,88,63.70000076293945,5616.811267272949,60.51500072479248,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-26 00:00:00+00:00,,,,
AKBNK,BUY,74,60.79999923706055,4508.198343429565,57.75999927520752,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-26 00:00:00+00:00,,,,
ENKAI,SELL,88,63.70000076293945,,,BALANCED,2024-12-27 00:00:00+00:00,,2024-12-27 00:00:00+00:00,50.71406173706055,-1162.899509277344,-0.20386089278407202,stop_loss
ENKAI,BUY,72,63.70000076293945,4595.572855041504,60.51500072479248,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-27 00:00:00+00:00,,,,
AGHOL,SELL,19,244.0,,,DEFENSIVE,2024-12-30 00:00:00+00:00,,2024-12-30 00:00:00+00:00,341.75,1834.9915,0.40061475409836067,stop_loss
ENKAI,SELL,72,63.70000076293945,,,BALANCED,2024-12-30 00:00:00+00:00,,2024-12-30 00:00:00+00:00,48.77656173706055,-1090.6842348632817,-0.23427690497864698,stop_loss
AGHOL,BUY,23,244.0,5623.224,231.79999999999998,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-30 00:00:00+00:00,,,,
ENKAI,BUY,71,63.70000076293945,4531.745454277038,60.51500072479248,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-30 00:00:00+00:00,,,,
ENKAI,SELL,71,63.70000076293945,,,BALANCED,2024-12-31 00:00:00+00:00,,2024-12-31 00:00:00+00:00,47.08124923706055,-1195.6622958374023,-0.26089091564890005,stop_loss
ENKAI,BUY,69,63.70000076293945,4404.090652748108,60.51500072479248,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2024-12-31 00:00:00+00:00,,,,
ENKAI,SELL,69,63.70000076293945,,,BALANCED,2025-01-02 00:00:00+00:00,,2025-01-02 00:00:00+00:00,48.282501220703125,-1079.2610536880497,-0.24203295694787813,stop_loss
ENKAI,BUY,67,63.70000076293945,4276.4358512191775,60.51500072479248,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2025-01-02 00:00:00+00:00,,,,
ENKAI,SELL,67,63.70000076293945,,,BALANCED,2025-01-03 00:00:00+00:00,,2025-01-03 00:00:00+00:00,49.06718826293945,-995.5092408294681,-0.22971447919531807,stop_loss
ENKAI,BUY,65,63.70000076293945,4148.781049690247,60.51500072479248,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2025-01-03 00:00:00+00:00,,,,
ENKAI,SELL,65,63.70000076293945,,,BALANCED,2025-01-06 00:00:00+00:00,,2025-01-06 00:00:00+00:00,48.58281326293945,-997.2139533233644,-0.2373184822439618,stop_loss
ENKAI,BUY,64,63.70000076293945,4084.953648925781,60.51500072479248,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2025-01-06 00:00:00+00:00,,,,
EGEEN,SELL,1,7075.0,,,BALANCED,2025-01-07 00:00:00+00:00,,2025-01-07 00:00:00+00:00,9873.2568359375,2764.3603222656257,0.39551333370141345,profit_target
EREGL,SELL,277,25.520000457763672,,,BALANCED,2025-01-07 00:00:00+00:00,,2025-01-07 00:00:00+00:00,24.07999992370605,-426.3585481452956,-0.056426352203279254,stop_loss
AKBNK,SELL,74,60.79999923706055,,,BALANCED,2025-01-07 00:00:00+00:00,,2025-01-07 00:00:00+00:00,63.33706283569336,169.37042111206028,0.04172802023797312,profit_target
AGHOL,SELL,23,244.0,,,BALANCED,2025-01-07 00:00:00+00:00,,2025-01-07 00:00:00+00:00,308.25,1452.3464999999997,0.26331967213114754,stop_loss
ENKAI,SELL,64,63.70000076293945,,,BALANCED,2025-01-07 00:00:00+00:00,,2025-01-07 00:00:00+00:00,48.34062576293945,-997.3412001953125,-0.24112048376828368,stop_loss
AGHOL,BUY,18,244.0,4400.784,236.68,DEFENSIVE,2025-06-26 00:00:00+00:00,"['ml_signal', 'low_volatility', 'rsi_neutral', 'near_support']",2025-01-07 00:00:00+00:00,,,,
ENKAI,BUY,65,63.70000076293945,4148.781049690247,61.789000740051264,DEFENSIVE,2025-06-26 00:00:00+00:00,"['ml_signal', 'low_volatility', 'trend_aligned', 'rsi_neutral']",2025-01-07 00:00:00+00:00,,,,
AGHOL,SELL,18,244.0,,,DEFENSIVE,2025-01-08 00:00:00+00:00,,2025-01-08 00:00:00+00:00,303.0,1042.308,0.24180327868852458,profit_target
ENKAI,SELL,65,63.70000076293945,,,DEFENSIVE,2025-01-08 00:00:00+00:00,,2025-01-08 00:00:00+00:00,47.15874862670898,-1089.593026275635,-0.25967428474277426,stop_loss
AGHOL,BUY,18,244.0,4400.784,236.68,DEFENSIVE,2025-06-26 00:00:00+00:00,"['ml_signal', 'low_volatility', 'rsi_neutral', 'near_support']",2025-01-08 00:00:00+00:00,,,,
ENKAI,BUY,65,63.70000076293945,4148.781049690247,61.789000740051264,DEFENSIVE,2025-06-26 00:00:00+00:00,"['ml_signal', 'low_volatility', 'trend_aligned', 'rsi_neutral']",2025-01-08 00:00:00+00:00,,,,
AGHOL,SELL,18,244.0,,,DEFENSIVE,2025-01-09 00:00:00+00:00,,2025-01-09 00:00:00+00:00,308.0,1132.1280000000006,0.26229508196721313,profit_target
ENKAI,SELL,65,63.70000076293945,,,DEFENSIVE,2025-01-09 00:00:00+00:00,,2025-01-09 00:00:00+00:00,47.97249984741211,-1036.804984588623,-0.24689954045773851,stop_loss
AGHOL,BUY,18,244.0,4400.784,236.68,DEFENSIVE,2025-06-26 00:00:00+00:00,"['ml_signal', 'low_volatility', 'rsi_neutral', 'near_support']",2025-01-09 00:00:00+00:00,,,,
ENKAI,BUY,65,63.70000076293945,4148.781049690247,61.789000740051264,DEFENSIVE,2025-06-26 00:00:00+00:00,"['ml_signal', 'low_volatility', 'trend_aligned', 'rsi_neutral']",2025-01-09 00:00:00+00:00,,,,
AGHOL,SELL,18,244.0,,,DEFENSIVE,2025-01-10 00:00:00+00:00,,2025-01-10 00:00:00+00:00,306.0,1096.2000000000007,0.2540983606557377,profit_target
ENKAI,SELL,65,63.70000076293945,,,DEFENSIVE,2025-01-10 00:00:00+00:00,,2025-01-10 00:00:00+00:00,47.352500915527344,-1077.0243152999878,-0.25663264759210264,stop_loss
AGHOL,BUY,18,244.0,4400.784,236.68,DEFENSIVE,2025-06-26 00:00:00+00:00,"['ml_signal', 'low_volatility', 'rsi_neutral', 'near_support']",2025-01-10 00:00:00+00:00,,,,
ENKAI,BUY,65,63.70000076293945,4148.781049690247,61.789000740051264,DEFENSIVE,2025-06-26 00:00:00+00:00,"['ml_signal', 'low_volatility', 'trend_aligned', 'rsi_neutral']",2025-01-10 00:00:00+00:00,,,,
AGHOL,SELL,18,244.0,,,DEFENSIVE,2025-01-13 00:00:00+00:00,,2025-01-13 00:00:00+00:00,303.0,1042.308,0.24180327868852458,profit_target
ENKAI,SELL,65,63.70000076293945,,,DEFENSIVE,2025-01-13 00:00:00+00:00,,2025-01-13 00:00:00+00:00,46.383750915527344,-1139.8671277999879,-0.2718406536893901,stop_loss
AGHOL,BUY,18,244.0,4400.784,236.68,DEFENSIVE,2025-06-26 00:00:00+00:00,"['ml_signal', 'low_volatility', 'rsi_neutral', 'near_support']",2025-01-13 00:00:00+00:00,,,,
ENKAI,BUY,65,63.70000076293945,4148.781049690247,61.789000740051264,DEFENSIVE,2025-06-26 00:00:00+00:00,"['ml_signal', 'low_volatility', 'trend_aligned', 'rsi_neutral']",2025-01-13 00:00:00+00:00,,,,
AGHOL,SELL,18,244.0,,,DEFENSIVE,2025-01-14 00:00:00+00:00,,2025-01-14 00:00:00+00:00,305.0,1078.2360000000008,0.25,profit_target
ENKAI,SELL,65,63.70000076293945,,,DEFENSIVE,2025-01-14 00:00:00+00:00,,2025-01-14 00:00:00+00:00,47.41062545776367,-1073.253776245117,-0.25572017441250816,stop_loss
AGHOL,BUY,18,244.0,4400.784,236.68,DEFENSIVE,2025-06-26 00:00:00+00:00,"['ml_signal', 'low_volatility', 'rsi_neutral', 'near_support']",2025-01-14 00:00:00+00:00,,,,
ENKAI,BUY,65,63.70000076293945,4148.781049690247,61.789000740051264,DEFENSIVE,2025-06-26 00:00:00+00:00,"['ml_signal', 'low_volatility', 'trend_aligned', 'rsi_neutral']",2025-01-14 00:00:00+00:00,,,,
AGHOL,SELL,18,244.0,,,DEFENSIVE,2025-01-15 00:00:00+00:00,,2025-01-15 00:00:00+00:00,299.75,983.9250000000002,0.22848360655737704,profit_target
ENKAI,SELL,65,63.70000076293945,,,DEFENSIVE,2025-01-15 00:00:00+00:00,,2025-01-15 00:00:00+00:00,47.41062545776367,-1073.253776245117,-0.25572017441250816,stop_loss
AGHOL,BUY,18,244.0,4400.784,236.68,DEFENSIVE,2025-06-26 00:00:00+00:00,"['ml_signal', 'low_volatility', 'rsi_neutral', 'near_support']",2025-01-15 00:00:00+00:00,,,,
ENKAI,BUY,65,63.70000076293945,4148.781049690247,61.789000740051264,DEFENSIVE,2025-06-26 00:00:00+00:00,"['ml_signal', 'low_volatility', 'trend_aligned', 'rsi_neutral']",2025-01-15 00:00:00+00:00,,,,
AGHOL,SELL,18,244.0,,,DEFENSIVE,2025-01-16 00:00:00+00:00,,2025-01-16 00:00:00+00:00,309.25,1154.5830000000005,0.26741803278688525,profit_target
ENKAI,SELL,65,63.70000076293945,,,DEFENSIVE,2025-01-16 00:00:00+00:00,,2025-01-16 00:00:00+00:00,48.921875,-975.2190184402466,-0.23199569208698254,stop_loss
AGHOL,BUY,18,244.0,4400.784,236.68,DEFENSIVE,2025-06-26 00:00:00+00:00,"['ml_signal', 'low_volatility', 'rsi_neutral', 'near_support']",2025-01-16 00:00:00+00:00,,,,
ENKAI,BUY,65,63.70000076293945,4148.781049690247,61.789000740051264,DEFENSIVE,2025-06-26 00:00:00+00:00,"['ml_signal', 'low_volatility', 'trend_aligned', 'rsi_neutral']",2025-01-16 00:00:00+00:00,,,,
AGHOL,SELL,18,244.0,,,DEFENSIVE,2025-01-17 00:00:00+00:00,,2025-01-17 00:00:00+00:00,309.0,1150.0920000000006,0.26639344262295084,profit_target
ENKAI,SELL,65,63.70000076293945,,,DEFENSIVE,2025-01-17 00:00:00+00:00,,2025-01-17 00:00:00+00:00,48.87343978881836,-978.3610105895996,-0.23275605646063288,stop_loss
AGHOL,BUY,19,244.0,4645.272,236.68,DEFENSIVE,2025-06-26 00:00:00+00:00,"['ml_signal', 'low_volatility', 'rsi_neutral', 'near_support']",2025-01-17 00:00:00+00:00,,,,
ENKAI,BUY,65,63.70000076293945,4148.781049690247,61.789000740051264,DEFENSIVE,2025-06-26 00:00:00+00:00,"['ml_signal', 'low_volatility', 'trend_aligned', 'rsi_neutral']",2025-01-17 00:00:00+00:00,,,,
ENKAI,SELL,65,63.70000076293945,,,DEFENSIVE,2025-01-20 00:00:00+00:00,,2025-01-20 00:00:00+00:00,49.74531173706055,-921.8026773071288,-0.2190688988813595,stop_loss
EGEEN,BUY,1,7075.0,7089.15,6721.25,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2025-01-20 00:00:00+00:00,,,,
EREGL,BUY,268,25.520000457763672,6853.038842926026,24.24400043487549,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2025-01-20 00:00:00+00:00,,,,
ENKAI,BUY,85,63.70000076293945,5425.329064979554,60.51500072479248,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2025-01-20 00:00:00+00:00,,,,
AKBNK,BUY,72,60.79999923706055,4386.355144958496,57.75999927520752,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2025-01-20 00:00:00+00:00,,,,
EREGL,SELL,268,25.520000457763672,,,BALANCED,2025-01-21 00:00:00+00:00,,2025-01-21 00:00:00+00:00,22.63999938964844,-797.6540461730947,-0.11285270440655809,stop_loss
ENKAI,SELL,85,63.70000076293945,,,BALANCED,2025-01-21 00:00:00+00:00,,2025-01-21 00:00:00+00:00,48.6796875,-1295.8311743545537,-0.2357976936113044,stop_loss
EREGL,BUY,225,25.520000457763672,5753.48410320282,24.24400043487549,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2025-01-21 00:00:00+00:00,,,,
ENKAI,BUY,72,63.70000076293945,4595.572855041504,60.51500072479248,BALANCED,2025-06-26 00:00:00+00:00,"['strong_trend', 'ml_1']",2025-01-21 00:00:00+00:00,,,,
AGHOL,SELL,19,244.0,,,DEFENSIVE,2025-01-22 00:00:00+00:00,,2025-01-22 00:00:00+00:00,314.25,1313.5365000000002,0.28790983606557374,profit_target
EGEEN,SELL,1,7075.0,,,BALANCED,2025-01-22 00:00:00+00:00,,2025-01-22 00:00:00+00:00,9435.771484375,2327.7499414062495,0.3336779483215548,profit_target
AKBNK,SELL,72,60.79999923706055,,,BALANCED,2025-01-22 00:00:00+00:00,,2025-01-22 00:00:00+00:00,68.08122253417969,505.68918145752014,0.11975696362642192,profit_target
EREGL,SELL,225,25.520000457763672,,,BALANCED,2025-01-22 00:00:00+00:00,,2025-01-22 00:00:00+00:00,22.6200008392334,-674.1629147529602,-0.11363634665014428,stop_loss
