symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,confidence,exit_reason,days_held,highest_price
ALKIM,2025-02-03 00:00:00+00:00,2025-02-10 00:00:00+00:00,16.780000686645508,17.190000534057617,405,138.53423721313538,0.020344283481514635,0.4952407626894627,TARGET_REACHED,7,17.190000534057617
ENKAI,2025-01-28 00:00:00+00:00,2025-02-11 00:00:00+00:00,47.17812728881836,48.87343978881836,161,242.0167079010007,0.031798823610881016,0.5198324009264631,TARGET_REACHED,14,48.87343978881836
DOHOL,2025-01-31 00:00:00+00:00,2025-02-13 00:00:00+00:00,13.59000015258789,13.970000267028809,512,166.3386181640626,0.02385810497870675,0.5441982839120233,TARGET_REACHED,13,13.970000267028809
ENKAI,2025-02-11 00:00:00+00:00,2025-02-13 00:00:00+00:00,48.87343978881836,50.56875228881836,143,213.98922056579613,0.030557317836254552,0.5198324009264631,TARGET_REACHED,2,50.56875228881836
ENKAI,2025-02-13 00:00:00+00:00,2025-02-18 00:00:00+00:00,50.56875228881836,51.828125,138,145.53189601135182,0.02081273436559647,0.5198324009264631,TARGET_REACHED,5,51.828125
ARCLK,2025-01-28 00:00:00+00:00,2025-02-19 00:00:00+00:00,133.39999389648438,125.9000015258789,63,-505.17131877136217,-0.05998941194319606,0.5382495634895551,STOP_LOSS,22,133.39999389648438
EREGL,2025-02-07 00:00:00+00:00,2025-02-21 00:00:00+00:00,23.420000076293945,22.3799991607666,295,-333.82226963043195,-0.04822127352106696,0.5334567563242555,STOP_LOSS,14,23.65999984741211
ALKIM,2025-02-10 00:00:00+00:00,2025-02-21 00:00:00+00:00,17.190000534057617,16.200000762939453,403,-425.88224880600046,-0.06135371728214351,0.4952407626894627,STOP_LOSS,11,17.190000534057617
DOHOL,2025-02-13 00:00:00+00:00,2025-02-21 00:00:00+00:00,13.970000267028809,13.220000267028809,554,-445.62652059173524,-0.05746416870574074,0.5441982839120233,STOP_LOSS,8,13.970000267028809
ENKAI,2025-02-18 00:00:00+00:00,2025-02-21 00:00:00+00:00,51.828125,48.22437286376953,134,-509.71685568237353,-0.07324719161174567,0.5198324009264631,STOP_LOSS,3,51.828125
EGEEN,2025-02-21 00:00:00+00:00,2025-03-04 00:00:00+00:00,9048.0,8553.3427734375,1,-529.8599121093739,-0.05844411002369421,0.5578797128209327,STOP_LOSS,11,9048.0
ARCLK,2025-02-19 00:00:00+00:00,2025-03-05 00:00:00+00:00,125.9000015258789,133.0,56,368.60311437988275,0.05217680914021529,0.5382495634895551,TARGET_REACHED,14,133.0
DOHOL,2025-02-21 00:00:00+00:00,2025-03-05 00:00:00+00:00,13.220000267028809,14.010000228881836,617,453.8281558513636,0.05552736780630445,0.5441982839120233,TARGET_REACHED,12,14.010000228881836
EREGL,2025-02-21 00:00:00+00:00,2025-03-05 00:00:00+00:00,22.3799991607666,23.739999771118164,328,415.8254808959964,0.056533967811823994,0.5334567563242555,TARGET_REACHED,12,23.739999771118164
ENKAI,2025-02-21 00:00:00+00:00,2025-03-05 00:00:00+00:00,48.22437286376953,49.21249771118164,137,108.67540155792267,0.016416341441228766,0.5198324009264631,TARGET_REACHED,12,49.21249771118164
ALKIM,2025-03-04 00:00:00+00:00,2025-03-05 00:00:00+00:00,16.280000686645508,16.68000030517578,417,139.31120009994538,0.020479900301122275,0.4952407626894627,TARGET_REACHED,1,16.68000030517578
EGEEN,2025-03-05 00:00:00+00:00,2025-03-06 00:00:00+00:00,8749.7138671875,9336.3427734375,1,550.4567929687491,0.06278583336025181,0.5578797128209327,TARGET_REACHED,1,9336.3427734375
DOHOL,2025-03-05 00:00:00+00:00,2025-03-06 00:00:00+00:00,14.010000228881836,14.520000457763672,641,290.3346858329769,0.032265249665468836,0.5441982839120233,TARGET_REACHED,1,14.520000457763672
ARCLK,2025-03-05 00:00:00+00:00,2025-03-06 00:00:00+00:00,133.0,140.60000610351562,60,423.1683654785147,0.05292277168451502,0.5382495634895551,TARGET_REACHED,1,140.60000610351562
EREGL,2025-03-05 00:00:00+00:00,2025-03-06 00:00:00+00:00,23.739999771118164,24.68000030517578,307,258.8502839088442,0.035445559682408576,0.5334567563242555,TARGET_REACHED,1,24.68000030517578
ENKAI,2025-03-05 00:00:00+00:00,2025-03-06 00:00:00+00:00,49.21249771118164,51.828125,133,321.00162377166725,0.04894546503938686,0.5198324009264631,TARGET_REACHED,1,51.828125
EGEEN,2025-03-06 00:00:00+00:00,2025-03-07 00:00:00+00:00,9336.3427734375,9612.2568359375,1,238.01686328124924,0.02544270122532641,0.5578797128209327,TARGET_REACHED,1,9612.2568359375
ARCLK,2025-03-06 00:00:00+00:00,2025-03-07 00:00:00+00:00,140.60000610351562,145.6999969482422,58,262.58866864013726,0.03213622997310348,0.5382495634895551,TARGET_REACHED,1,145.6999969482422
ENKAI,2025-03-06 00:00:00+00:00,2025-03-07 00:00:00+00:00,51.828125,52.99062728881836,128,121.96669238281265,0.01834839401432478,0.5198324009264631,TARGET_REACHED,1,52.99062728881836
EREGL,2025-03-06 00:00:00+00:00,2025-03-12 00:00:00+00:00,24.68000030517578,25.280000686645508,299,149.52403346633855,0.02022213164038352,0.5334567563242555,TARGET_REACHED,6,25.280000686645508
DOHOL,2025-03-06 00:00:00+00:00,2025-03-13 00:00:00+00:00,14.520000457763672,14.880000114440918,627,188.8521840190897,0.02070237253022129,0.5441982839120233,TARGET_REACHED,7,14.880000114440918
ENKAI,2025-03-07 00:00:00+00:00,2025-03-13 00:00:00+00:00,52.99062728881836,54.44375228881836,143,177.0706424407963,0.023320816052360468,0.5198324009264631,TARGET_REACHED,6,54.44375228881836
ENKAI,2025-03-13 00:00:00+00:00,2025-03-14 00:00:00+00:00,54.44375228881836,55.703125,131,136.11934331512384,0.019047271782616594,0.5198324009264631,TARGET_REACHED,1,55.703125
ARCLK,2025-03-07 00:00:00+00:00,2025-03-18 00:00:00+00:00,145.6999969482422,150.1999969482422,58,226.67560070800755,0.026770070662149897,0.5382495634895551,TARGET_REACHED,11,150.1999969482422
ENKAI,2025-03-14 00:00:00+00:00,2025-03-18 00:00:00+00:00,55.703125,59.19062423706055,128,416.9871025390621,0.058366731129474866,0.5198324009264631,TARGET_REACHED,4,59.19062423706055
ALKIM,2025-03-07 00:00:00+00:00,2025-03-19 00:00:00+00:00,17.739999771118164,15.890000343322754,386,-740.0621392173771,-0.10785978509501926,0.4952407626894627,STOP_LOSS,12,17.940000534057617
EREGL,2025-03-12 00:00:00+00:00,2025-03-19 00:00:00+00:00,25.280000686645508,23.100000381469727,274,-623.8323242034912,-0.08988195466154468,0.5334567563242555,STOP_LOSS,7,25.65999984741211
DOHOL,2025-03-13 00:00:00+00:00,2025-03-19 00:00:00+00:00,14.880000114440918,14.149999618530272,533,-420.0362440357221,-0.05285534370209029,0.5441982839120233,STOP_LOSS,6,15.0
DOHOL,2025-03-19 00:00:00+00:00,2025-03-20 00:00:00+00:00,14.149999618530272,14.899999618530272,603,417.2157009201037,0.04879992807168726,0.5441982839120233,TARGET_REACHED,1,14.899999618530272
ARCLK,2025-03-18 00:00:00+00:00,2025-03-21 00:00:00+00:00,150.1999969482422,137.6999969482422,53,-693.017399353027,-0.08688216279469403,0.5382495634895551,STOP_LOSS,3,150.1999969482422
EREGL,2025-03-19 00:00:00+00:00,2025-03-21 00:00:00+00:00,23.100000381469727,21.100000381469727,332,-693.3488005065919,-0.09022647203594432,0.5334567563242555,STOP_LOSS,2,23.36000061035156
ALKIM,2025-03-19 00:00:00+00:00,2025-03-21 00:00:00+00:00,15.890000343322754,14.520000457763672,435,-622.4066509151462,-0.08986557132724195,0.4952407626894627,STOP_LOSS,2,15.890000343322754
DOHOL,2025-03-20 00:00:00+00:00,2025-03-21 00:00:00+00:00,14.899999618530272,13.550000190734863,478,-672.4979263038622,-0.09423431415245824,0.5441982839120233,STOP_LOSS,1,14.899999618530272
DOHOL,2025-03-21 00:00:00+00:00,2025-03-24 00:00:00+00:00,13.550000190734863,14.420000076293944,605,492.5062304401381,0.05995830284567476,0.5441982839120233,TARGET_REACHED,3,14.420000076293944
ARCLK,2025-03-21 00:00:00+00:00,2025-03-24 00:00:00+00:00,137.6999969482422,141.1999969482422,53,155.9366006469727,0.021324091667160577,0.5382495634895551,TARGET_REACHED,3,141.1999969482422
EREGL,2025-03-21 00:00:00+00:00,2025-03-24 00:00:00+00:00,21.100000381469727,21.700000762939453,315,162.03611944198565,0.024330503442451287,0.5334567563242555,TARGET_REACHED,3,21.700000762939453
EGEEN,2025-03-21 00:00:00+00:00,2025-03-25 00:00:00+00:00,9038.056640625,9396.0,1,321.07524609375105,0.035453902324395506,0.5578797128209327,TARGET_REACHED,4,9396.0
DOHOL,2025-03-24 00:00:00+00:00,2025-03-25 00:00:00+00:00,14.420000076293944,14.829999923706056,575,202.11241226196762,0.02432720173746733,0.5441982839120233,TARGET_REACHED,1,14.829999923706056
EREGL,2025-03-24 00:00:00+00:00,2025-03-25 00:00:00+00:00,21.700000762939453,22.700000762939453,310,282.4719990539552,0.04190696785745644,0.5334567563242555,TARGET_REACHED,1,22.700000762939453
ENKAI,2025-03-18 00:00:00+00:00,2025-03-26 00:00:00+00:00,59.19062423706055,62.14531326293945,122,330.86609240722646,0.04572690316886801,0.5198324009264631,TARGET_REACHED,8,62.14531326293945
DOHOL,2025-03-25 00:00:00+00:00,2025-03-27 00:00:00+00:00,14.829999923706056,15.260000228881836,575,212.64667530059705,0.024887534894685967,0.5441982839120233,TARGET_REACHED,2,15.260000228881836
DOHOL,2025-03-27 00:00:00+00:00,2025-03-28 00:00:00+00:00,15.260000228881836,15.90999984741211,469,275.61236101913437,0.038432938157988775,0.5441982839120233,TARGET_REACHED,1,15.90999984741211
ARCLK,2025-03-24 00:00:00+00:00,2025-04-02 00:00:00+00:00,141.1999969482422,132.1999969482422,52,-496.43359936523484,-0.06747694550084053,0.5382495634895551,STOP_LOSS,9,142.6999969482422
ENKAI,2025-03-26 00:00:00+00:00,2025-04-02 00:00:00+00:00,62.14531326293945,58.80312728881836,112,-401.4172797851561,-0.05755750207736519,0.5198324009264631,STOP_LOSS,7,62.14531326293945
DOHOL,2025-03-28 00:00:00+00:00,2025-04-03 00:00:00+00:00,15.90999984741211,16.40999984741211,452,196.782720275879,0.0273093037548884,0.5441982839120233,TARGET_REACHED,6,16.40999984741211
ENKAI,2025-04-02 00:00:00+00:00,2025-04-03 00:00:00+00:00,58.80312728881836,60.74062728881836,119,202.11108641052306,0.028825379263036934,0.5198324009264631,TARGET_REACHED,1,60.74062728881836
EREGL,2025-03-25 00:00:00+00:00,2025-04-07 00:00:00+00:00,22.700000762939453,21.299999237060547,338,-502.94451574707,-0.06541988603707433,0.5334567563242555,STOP_LOSS,13,22.700000762939453
ARCLK,2025-04-02 00:00:00+00:00,2025-04-08 00:00:00+00:00,132.1999969482422,137.39999389648438,59,274.9870210266117,0.035185280529292776,0.5382495634895551,TARGET_REACHED,6,137.39999389648438
ENKAI,2025-04-03 00:00:00+00:00,2025-04-08 00:00:00+00:00,60.74062728881836,57.54375076293945,115,-394.8462074279787,-0.05641351185745237,0.5198324009264631,STOP_LOSS,5,60.74062728881836
ENKAI,2025-04-08 00:00:00+00:00,2025-04-09 00:00:00+00:00,57.54375076293945,59.28750228881836,122,184.2308604125974,0.02619007016494198,0.5198324009264631,TARGET_REACHED,1,59.28750228881836
DOHOL,2025-04-03 00:00:00+00:00,2025-04-10 00:00:00+00:00,16.40999984741211,16.790000915527344,474,148.64690556335518,0.019072219333749748,0.5441982839120233,TARGET_REACHED,7,16.790000915527344
ENKAI,2025-04-09 00:00:00+00:00,2025-04-10 00:00:00+00:00,59.28750228881836,60.69218826293945,118,137.43773797607446,0.01960618586656048,0.5198324009264631,TARGET_REACHED,1,60.69218826293945
ENKAI,2025-04-10 00:00:00+00:00,2025-04-11 00:00:00+00:00,60.69218826293945,62.58124923706055,116,190.53163549804685,0.02700900519130452,0.5198324009264631,TARGET_REACHED,1,62.58124923706055
